#Re    B    Pr    Pe    BPe    t    uh_rms    tdisp    mdisp    eta (local)    eta (global)    lam tdisp    lam mdisp    lam eta (local)    lam eta (global)    lam_Fr tdisp    lam_Fr mdisp    lam_Fr eta (local)    lam_Fr eta (global)    lam_Fr_vortz tdisp    lam_Fr_vortz mdisp    lam_Fr_vortz eta (local)    lam_Fr_vortz eta (global)    turb tdisp    turb mdisp    turb eta (local)    turb eta (global)    turb_Fr tdisp    turb_Fr mdisp    turb_Fr eta (local)    turb_Fr eta (global)    turb_Fr_vortz tdisp    turb_Fr_vortz mdisp    turb_Fr_vortz eta (local)    turb_Fr_vortz eta (global)    vlam    vturb    vlam_Fr    vturb_Fr    vlam_Fr_vortz    vturb_Fr_vortz    wrms    lam wrms    turb wrms    lam_Fr wrms    turb_Fr wrms    lam_Fr_vortz wrms    turb_Fr_vortz wrms    lam wrms wght    turb wrms wght    lam wrms eff wght    turb wrms eff wght    vortz_rms    
# Index 000: Re = 600.00, Pe =  60.00, B = 300.00
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    8.0024e+01    2.0494e+00    1.9237e+00    1.4949e-01    5.1222e-02    1.1582e+02    4.3065e-01    3.0664e-01    1.4154e-01    4.6930e-02    1.0726e+02    4.3203e-01    3.0437e-01    2.2290e-01    1.0194e-01    2.1698e+02    4.1404e-01    3.1963e-01    1.3920e-01    4.4180e-02    1.0411e+02    4.3121e-01    2.9792e-01    1.8500e-01    7.9391e-02    1.6264e+02    4.2840e-01    3.2802e-01    1.4439e-01    4.8832e-02    1.1075e+02    4.3137e-01    3.0600e-01    2.9653e-01    1.5590e-01    3.3772e+02    3.9789e-01    3.1583e-01    9.2197e-01    7.8025e-02    8.0001e-01    1.9999e-01    9.7768e-01    2.2321e-02    1.3569e-01    2.4558e-01    6.6209e-02    1.1983e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    8.2195e+01    2.1567e+00    2.1403e+00    1.6055e-01    6.4880e-02    1.2287e+02    4.5475e-01    3.4557e-01    1.5389e-01    5.9816e-02    1.1252e+02    4.5623e-01    3.4709e-01    2.0604e-01    1.0523e-01    2.0534e+02    4.4274e-01    3.3884e-01    1.5137e-01    5.6097e-02    1.0889e+02    4.5401e-01    3.4000e-01    1.8338e-01    8.8957e-02    1.6118e+02    4.5676e-01    3.5564e-01    1.5668e-01    6.2473e-02    1.1686e+02    4.5582e-01    3.4835e-01    2.4929e-01    1.3619e-01    3.0068e+02    4.2164e-01    3.1174e-01    8.8849e-01    1.1151e-01    7.3270e-01    2.6730e-01    9.6734e-01    3.2663e-02    1.4805e-01    2.1465e-01    6.8649e-02    9.9527e-02    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    8.4312e+01    2.2592e+00    2.5758e+00    1.9973e-01    9.7784e-02    1.3903e+02    4.9865e-01    4.1292e-01    1.8490e-01    8.7187e-02    1.2206e+02    5.0122e-01    4.1667e-01    2.6965e-01    1.5872e-01    2.3659e+02    4.8360e-01    4.0151e-01    1.8159e-01    8.2335e-02    1.1728e+02    5.0180e-01    4.1246e-01    2.3404e-01    1.3102e-01    1.8581e+02    4.9181e-01    4.1354e-01    1.8945e-01    9.1257e-02    1.2723e+02    5.0070e-01    4.1768e-01    3.4486e-01    2.2665e-01    3.7197e+02    4.5624e-01    3.7862e-01    8.5187e-01    1.4813e-01    6.8269e-01    3.1731e-01    9.5179e-01    4.8206e-02    1.7998e-01    3.6595e-01    7.9668e-02    1.6199e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    8.6412e+01    2.2099e+00    2.6051e+00    1.8634e-01    8.5527e-02    1.5459e+02    4.6299e-01    3.5619e-01    1.7598e-01    7.6725e-02    1.3125e+02    4.7021e-01    3.6892e-01    2.3829e-01    1.3726e-01    2.9179e+02    4.1811e-01    3.1992e-01    1.7469e-01    7.2857e-02    1.2490e+02    4.7272e-01    3.6842e-01    2.1006e-01    1.1385e-01    2.2095e+02    4.4047e-01    3.4004e-01    1.7889e-01    8.0262e-02    1.3938e+02    4.6676e-01    3.6543e-01    2.9140e-01    1.8260e-01    4.3507e+02    3.8712e-01    2.9562e-01    8.5460e-01    1.4540e-01    6.9089e-01    3.0911e-01    9.4855e-01    5.1450e-02    1.7289e-01    3.1967e-01    7.8234e-02    1.4465e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    8.8212e+01    2.3021e+00    2.7124e+00    2.2086e-01    1.0936e-01    1.6639e+02    4.8199e-01    3.9658e-01    2.0244e-01    9.5220e-02    1.4258e+02    4.8613e-01    4.0043e-01    2.9707e-01    1.8092e-01    2.8693e+02    4.6046e-01    3.8670e-01    1.9939e-01    9.0665e-02    1.3679e+02    4.8629e-01    3.9861e-01    2.5767e-01    1.4585e-01    2.2418e+02    4.7348e-01    3.9416e-01    2.0800e-01    1.0061e-01    1.5080e+02    4.8448e-01    4.0017e-01    3.7235e-01    2.5197e-01    4.2044e+02    4.3941e-01    3.7473e-01    8.3505e-01    1.6495e-01    6.6133e-01    3.3867e-01    9.4221e-01    5.7791e-02    2.0155e-01    4.1907e-01    8.7550e-02    1.8204e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    9.0053e+01    2.2644e+00    3.0000e+00    2.3936e-01    1.2450e-01    1.9390e+02    4.8539e-01    3.9103e-01    2.2193e-01    1.1018e-01    1.5909e+02    4.9522e-01    4.0919e-01    3.0127e-01    1.8412e-01    3.3880e+02    4.4212e-01    3.5209e-01    2.1907e-01    1.0482e-01    1.5125e+02    4.9699e-01    4.0935e-01    2.7125e-01    1.5897e-01    2.6859e+02    4.6437e-01    3.7181e-01    2.2696e-01    1.1504e-01    1.6979e+02    4.9090e-01    4.0390e-01    3.5166e-01    2.3309e-01    4.7062e+02    4.1689e-01    3.3123e-01    8.0631e-01    1.9369e-01    6.3655e-01    3.6345e-01    9.1987e-01    8.0128e-02    2.1940e-01    3.6558e-01    9.6894e-02    1.6145e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    9.2027e+01    2.1974e+00    2.4574e+00    1.9126e-01    7.9977e-02    1.4819e+02    4.6580e-01    3.5052e-01    1.8131e-01    7.3148e-02    1.3056e+02    4.7135e-01    3.5909e-01    2.4577e-01    1.2384e-01    2.6147e+02    4.2840e-01    3.2141e-01    1.7850e-01    7.0518e-02    1.2562e+02    4.7402e-01    3.5953e-01    2.1919e-01    1.0296e-01    2.0303e+02    4.4518e-01    3.3648e-01    1.8466e-01    7.5629e-02    1.3640e+02    4.6869e-01    3.5670e-01    2.9727e-01    1.7075e-01    3.9447e+02    4.0072e-01    3.0209e-01    8.6529e-01    1.3471e-01    7.0840e-01    2.9160e-01    9.5429e-01    4.5705e-02    1.7320e-01    2.8871e-01    7.8823e-02    1.3139e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    9.3898e+01    2.2075e+00    3.0875e+00    2.3010e-01    1.1242e-01    1.6634e+02    4.8675e-01    4.0328e-01    2.0794e-01    9.3900e-02    1.3573e+02    4.9100e-01    4.0892e-01    3.1335e-01    1.9871e-01    3.0900e+02    4.6638e-01    3.9139e-01    2.0490e-01    8.9201e-02    1.3010e+02    4.9191e-01    4.0676e-01    2.7178e-01    1.5671e-01    2.3548e+02    4.7675e-01    3.9957e-01    2.1332e-01    9.9298e-02    1.4373e+02    4.8986e-01    4.0859e-01    3.7968e-01    2.7321e-01    4.4347e+02    4.4682e-01    3.8122e-01    8.2334e-01    1.7666e-01    6.5612e-01    3.4388e-01    9.2457e-01    7.5427e-02    1.9940e-01    4.1637e-01    9.0329e-02    1.8862e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    9.5915e+01    2.0951e+00    2.0654e+00    1.7409e-01    7.3677e-02    1.2394e+02    4.7805e-01    3.7284e-01    1.7035e-01    6.9383e-02    1.1348e+02    4.8122e-01    3.7942e-01    2.0432e-01    1.1176e-01    2.1664e+02    4.4897e-01    3.4031e-01    1.6897e-01    6.5828e-02    1.0938e+02    4.8087e-01    3.7571e-01    1.8948e-01    9.8671e-02    1.7028e+02    4.6894e-01    3.6688e-01    1.7210e-01    7.1738e-02    1.1800e+02    4.8011e-01    3.7810e-01    2.2751e-01    1.3383e-01    3.0821e+02    4.0892e-01    3.0276e-01    8.9865e-01    1.0135e-01    7.6101e-01    2.3899e-01    9.6878e-01    3.1220e-02    1.6777e-01    2.0228e-01    8.0079e-02    9.6549e-02    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    9.8055e+01    2.1121e+00    2.0927e+00    1.6816e-01    7.2320e-02    1.2194e+02    4.7790e-01    3.7228e-01    1.6117e-01    6.6283e-02    1.0923e+02    4.8140e-01    3.7766e-01    2.2101e-01    1.2622e-01    2.3547e+02    4.4550e-01    3.4897e-01    1.5912e-01    6.2429e-02    1.0446e+02    4.8277e-01    3.7408e-01    1.9460e-01    1.0436e-01    1.7858e+02    4.6180e-01    3.6884e-01    1.6363e-01    6.9251e-02    1.1442e+02    4.7988e-01    3.7704e-01    2.7655e-01    1.7064e-01    3.6295e+02    4.0966e-01    3.1979e-01    8.9927e-01    1.0073e-01    7.6411e-01    2.3589e-01    9.6973e-01    3.0266e-02    1.5897e-01    2.7284e-01    7.5269e-02    1.2918e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    1.0015e+02    2.1449e+00    2.1760e+00    1.8198e-01    6.9907e-02    1.2290e+02    4.6256e-01    3.6257e-01    1.7251e-01    6.3519e-02    1.0955e+02    4.6578e-01    3.6701e-01    2.4606e-01    1.2207e-01    2.3193e+02    4.3535e-01    3.4484e-01    1.7090e-01    6.0256e-02    1.0478e+02    4.6874e-01    3.6510e-01    2.0964e-01    9.6642e-02    1.7310e+02    4.4499e-01    3.5827e-01    1.7544e-01    6.6134e-02    1.1459e+02    4.6403e-01    3.6594e-01    3.2326e-01    1.8512e-01    3.7682e+02    4.1520e-01    3.2943e-01    8.9090e-01    1.0910e-01    7.3476e-01    2.6524e-01    9.6829e-01    3.1712e-02    1.6991e-01    3.3364e-01    7.9214e-02    1.5555e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    1.0207e+02    2.2316e+00    2.5490e+00    2.0527e-01    9.6141e-02    1.5041e+02    4.7675e-01    3.8995e-01    1.8798e-01    8.3401e-02    1.2954e+02    4.8072e-01    3.9166e-01    2.9100e-01    1.7584e-01    2.8095e+02    4.5114e-01    3.8495e-01    1.8457e-01    8.0694e-02    1.2438e+02    4.8381e-01    3.9350e-01    2.4711e-01    1.3236e-01    2.1145e+02    4.5977e-01    3.8498e-01    1.9304e-01    8.7447e-02    1.3637e+02    4.7859e-01    3.9070e-01    3.7051e-01    2.6586e-01    4.2438e+02    4.3933e-01    3.8517e-01    8.6218e-01    1.3782e-01    7.0105e-01    2.9895e-01    9.5127e-01    4.8728e-02    1.7721e-01    4.0090e-01    7.9410e-02    1.7964e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    1.0410e+02    2.2558e+00    2.6457e+00    2.2035e-01    1.0321e-01    1.5644e+02    4.9154e-01    3.9750e-01    2.0962e-01    9.1134e-02    1.3617e+02    4.9390e-01    4.0094e-01    2.6538e-01    1.6047e-01    2.5255e+02    4.8022e-01    3.8854e-01    2.0772e-01    8.6255e-02    1.3095e+02    4.9350e-01    3.9711e-01    2.4226e-01    1.3502e-01    2.0425e+02    4.8786e-01    3.9798e-01    2.1270e-01    9.6838e-02    1.4300e+02    4.9406e-01    4.0377e-01    3.1566e-01    2.0151e-01    3.6371e+02    4.5095e-01    3.5651e-01    8.2581e-01    1.7419e-01    6.5226e-01    3.4774e-01    9.3910e-01    6.0895e-02    2.0567e-01    3.1663e-01    9.1173e-02    1.4036e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    1.0594e+02    2.1636e+00    2.6646e+00    2.0526e-01    9.4709e-02    1.5735e+02    4.7610e-01    3.7575e-01    1.9510e-01    8.5191e-02    1.3586e+02    4.8184e-01    3.8540e-01    2.5440e-01    1.4760e-01    2.7677e+02    4.4284e-01    3.4781e-01    1.9308e-01    8.1959e-02    1.3016e+02    4.8409e-01    3.8638e-01    2.3019e-01    1.2325e-01    2.1819e+02    4.5771e-01    3.6097e-01    1.9836e-01    8.8670e-02    1.4278e+02    4.7960e-01    3.8311e-01    2.9493e-01    1.9203e-01    3.9214e+02    4.1576e-01    3.2872e-01    8.4750e-01    1.5250e-01    6.9119e-01    3.0881e-01    9.4157e-01    5.8427e-02    1.9184e-01    3.1787e-01    8.8668e-02    1.4692e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    1.0801e+02    2.1550e+00    2.2009e+00    1.7487e-01    6.9348e-02    1.2981e+02    4.6148e-01    3.4821e-01    1.6926e-01    6.4328e-02    1.1730e+02    4.6536e-01    3.5417e-01    2.1283e-01    1.0765e-01    2.2520e+02    4.3075e-01    3.2341e-01    1.6732e-01    6.1360e-02    1.1342e+02    4.6552e-01    3.5106e-01    1.9295e-01    8.9936e-02    1.7203e+02    4.5090e-01    3.4331e-01    1.7133e-01    6.6550e-02    1.2233e+02    4.6340e-01    3.5234e-01    2.6039e-01    1.5452e-01    3.5738e+02    3.9862e-01    3.0185e-01    8.8411e-01    1.1589e-01    7.2044e-01    2.7956e-01    9.6819e-01    3.1814e-02    1.6776e-01    2.4600e-01    7.7844e-02    1.1415e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    1.1005e+02    2.1663e+00    2.3890e+00    1.8602e-01    8.3163e-02    1.4499e+02    4.7082e-01    3.6450e-01    1.7774e-01    7.6243e-02    1.2895e+02    4.7532e-01    3.7156e-01    2.3306e-01    1.2847e-01    2.5003e+02    4.4022e-01    3.3942e-01    1.7549e-01    7.2298e-02    1.2426e+02    4.7557e-01    3.6783e-01    2.0989e-01    1.1013e-01    1.9647e+02    4.5882e-01    3.5920e-01    1.8077e-01    7.9292e-02    1.3436e+02    4.7354e-01    3.7113e-01    2.7555e-01    1.6625e-01    3.7330e+02    4.0822e-01    3.0814e-01    8.6752e-01    1.3248e-01    7.1279e-01    2.8721e-01    9.5549e-01    4.4508e-02    1.7478e-01    2.6297e-01    8.0680e-02    1.2139e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    1.3008e+02    2.2109e+00    2.3099e+00    1.8627e-01    7.9148e-02    1.4403e+02    4.6188e-01    3.5464e-01    1.8010e-01    7.3394e-02    1.2776e+02    4.6702e-01    3.6487e-01    2.2489e-01    1.1960e-01    2.5845e+02    4.2402e-01    3.1637e-01    1.7834e-01    7.0225e-02    1.2241e+02    4.6972e-01    3.6455e-01    2.0502e-01    1.0180e-01    1.9891e+02    4.4135e-01    3.3854e-01    1.8278e-01    7.6242e-02    1.3410e+02    4.6440e-01    3.6247e-01    2.5811e-01    1.5121e-01    3.9024e+02    3.9430e-01    2.7927e-01    8.7548e-01    1.2452e-01    7.1743e-01    2.8257e-01    9.6123e-01    3.8772e-02    1.7802e-01    2.4308e-01    8.0521e-02    1.0994e-01    
6.0000e+02    1.0000e+02    1.0000e-01    6.0000e+01    6.0000e+03    1.5068e+02    2.2785e+00    2.3092e+00    1.8835e-01    7.8609e-02    1.3599e+02    4.7002e-01    3.6630e-01    1.8196e-01    7.3519e-02    1.2481e+02    4.7285e-01    3.7069e-01    2.2317e-01    1.0943e-01    2.0370e+02    4.5253e-01    3.4947e-01    1.8035e-01    7.0880e-02    1.2207e+02    4.7290e-01    3.6735e-01    2.0379e-01    9.4464e-02    1.6456e+02    4.6406e-01    3.6470e-01    1.8437e-01    7.6151e-02    1.2929e+02    4.7188e-01    3.7067e-01    2.7201e-01    1.4242e-01    3.1000e+02    4.1884e-01    3.1480e-01    8.5826e-01    1.4174e-01    6.7229e-01    3.2771e-01    9.6291e-01    3.7090e-02    1.7913e-01    2.5054e-01    7.8616e-02    1.0996e-01    



# Index 003: Re = 600.00, Pe =  60.00, B =  30.00
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    4.1777e+00    1.5659e+00    2.3808e+00    2.0940e-07    1.0907e-13    5.6680e+00    3.7269e-10    5.7729e-12    2.0559e-07    1.1107e-13    3.2017e+00    4.5844e-10    1.0408e-11    2.1664e-07    1.0517e-13    1.0473e+01    6.3458e-12    3.0124e-12    2.0465e-07    1.1036e-13    2.8339e+00    5.0236e-10    1.1683e-11    2.1507e-07    1.0749e-13    9.1356e+00    8.2125e-12    3.5296e-12    2.0672e-07    1.1178e-13    3.6646e+00    4.2646e-10    9.1506e-12    2.1785e-07    1.0032e-13    1.2143e+01    4.9717e-12    2.4784e-12    6.6082e-01    3.3918e-01    5.5026e-01    4.4974e-01    7.6370e-01    2.3630e-01    1.8248e-07    2.1229e-07    1.1653e-07    1.3557e-07    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    7.2123e+00    2.1068e+00    3.2242e+00    9.5258e-07    6.1725e-12    1.0395e+01    2.5080e-09    1.7814e-10    1.1134e-06    7.6804e-12    4.8427e+00    3.4176e-09    4.7579e-10    7.4110e-07    4.5473e-12    1.6380e+01    6.9377e-10    8.3283e-11    1.1284e-06    7.4267e-12    4.3118e+00    3.8850e-09    5.1672e-10    8.2628e-07    5.4023e-12    1.4131e+01    9.4047e-10    1.1469e-10    1.0721e-06    7.6102e-12    6.0028e+00    2.9930e-09    3.8034e-10    5.9171e-07    2.8611e-12    2.0512e+01    3.8124e-10    4.1844e-11    5.1873e-01    4.8127e-01    3.8045e-01    6.1955e-01    6.9726e-01    3.0274e-01    1.1657e-06    6.6532e-07    5.5331e-07    3.1580e-07    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    9.8925e+00    2.3266e+00    3.2657e+00    4.8368e-05    1.4104e-08    1.0664e+01    5.2068e-06    3.9674e-07    5.4537e-05    1.4644e-08    5.3186e+00    6.6123e-06    8.2602e-07    4.0452e-05    1.3505e-08    1.6586e+01    2.9511e-06    2.4426e-07    5.3957e-05    1.3726e-08    4.7966e+00    6.9897e-06    8.5846e-07    4.5112e-05    1.4305e-08    1.3788e+01    3.9416e-06    3.1124e-07    5.3804e-05    1.6180e-08    6.4603e+00    6.0387e-06    7.5136e-07    2.9521e-05    8.6152e-09    2.1778e+01    1.5428e-06    1.1868e-07    5.2555e-01    4.7445e-01    3.4737e-01    6.5263e-01    7.2552e-01    2.7448e-01    6.4168e-05    3.3272e-05    2.7580e-05    1.4300e-05    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    1.2357e+01    2.4528e+00    3.1756e+00    5.9506e-04    3.3520e-06    1.0085e+01    1.9353e-03    9.9701e-05    5.3580e-04    2.3410e-06    4.8436e+00    2.4168e-03    1.4497e-04    6.6213e-04    4.6242e-06    1.6681e+01    1.0530e-03    8.3159e-05    4.6614e-04    1.7079e-06    4.3424e+00    2.7259e-03    1.1798e-04    6.6562e-04    4.4211e-06    1.3819e+01    1.1616e-03    9.5967e-05    6.4325e-04    3.9073e-06    6.0843e+00    2.2315e-03    1.9262e-04    4.2233e-04    1.7171e-06    2.1865e+01    3.3533e-04    2.3559e-05    5.5719e-01    4.4281e-01    3.9402e-01    6.0598e-01    7.4647e-01    2.5353e-01    3.7598e-04    5.0617e-04    1.5328e-04    2.0636e-04    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    1.4490e+01    2.8485e+00    3.5818e+00    4.0054e-03    1.3631e-04    1.2918e+01    2.3475e-02    3.1556e-03    2.9800e-03    8.8287e-05    5.5473e+00    2.8080e-02    4.7519e-03    4.8004e-03    1.8325e-04    2.0121e+01    1.7863e-02    2.7246e-03    2.4874e-03    6.2631e-05    4.9639e+00    2.6287e-02    3.7710e-03    4.4844e-03    1.6671e-04    1.6200e+01    2.2211e-02    3.0777e-03    3.9271e-03    1.2460e-04    7.2474e+00    2.6713e-02    5.1314e-03    4.2123e-03    1.6833e-04    2.8427e+01    1.0326e-02    1.7733e-03    4.9423e-01    5.0577e-01    2.9206e-01    7.0794e-01    7.3224e-01    2.6776e-01    2.2423e-03    3.9006e-03    7.8719e-04    1.3693e-03    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    1.6308e+01    3.0254e+00    3.7326e+00    3.7721e-02    7.2552e-03    1.7328e+01    1.2529e-01    1.1159e-01    3.5495e-02    8.3324e-03    8.9804e+00    1.5363e-01    2.1774e-01    3.9978e-02    6.0965e-03    2.6309e+01    8.4831e-02    6.5000e-02    3.6781e-02    8.8682e-03    8.4034e+00    1.6296e-01    2.4046e-01    3.8141e-02    6.5220e-03    2.1386e+01    1.0375e-01    8.3822e-02    3.5400e-02    7.5704e-03    1.1061e+01    1.3931e-01    1.7035e-01    4.4368e-02    6.2419e-03    3.7482e+01    6.1414e-02    4.7582e-02    5.1825e-01    4.8175e-01    3.1253e-01    6.8747e-01    7.6279e-01    2.3721e-01    3.7032e-02    5.1421e-02    1.2240e-02    1.6996e-02    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    1.7608e+01    3.0915e+00    4.4255e+00    1.5057e-01    7.3856e-02    4.4957e+01    2.5228e-01    3.3014e-01    1.1449e-01    4.8599e-02    1.8673e+01    2.9243e-01    4.3846e-01    1.8282e-01    1.0225e-01    7.4505e+01    1.9765e-01    2.9164e-01    1.1222e-01    4.8731e-02    1.7783e+01    3.0617e-01    4.5118e-01    1.6660e-01    8.6531e-02    5.8665e+01    2.2015e-01    3.0676e-01    1.1854e-01    4.9841e-02    2.1494e+01    2.7084e-01    4.1026e-01    2.2175e-01    1.4768e-01    1.1708e+02    1.8388e-01    2.7452e-01    5.2923e-01    4.7077e-01    3.3531e-01    6.6469e-01    7.5455e-01    2.4545e-01    1.0912e-01    4.3808e-01    3.5297e-02    1.4170e-01    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    1.8949e+01    3.1431e+00    4.5560e+00    2.3234e-01    1.5083e-01    6.8725e+01    4.3087e-01    3.9701e-01    1.8982e-01    1.3568e-01    3.5362e+01    4.9710e-01    5.3512e-01    2.7378e-01    1.6853e-01    1.0769e+02    3.3745e-01    3.1948e-01    1.8766e-01    1.4274e-01    3.3867e+01    5.1972e-01    5.5838e-01    2.5230e-01    1.5500e-01    8.6690e+01    3.7699e-01    3.4913e-01    1.9597e-01    1.3309e-01    3.9463e+01    4.6773e-01    5.0291e-01    3.1915e-01    2.0536e-01    1.5863e+02    2.8966e-01    2.7973e-01    5.3875e-01    4.6125e-01    3.4010e-01    6.5990e-01    7.5446e-01    2.4554e-01    1.9070e-01    5.8445e-01    6.0673e-02    1.8595e-01    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    2.0444e+01    3.1903e+00    4.1110e+00    2.4122e-01    1.7491e-01    4.7583e+01    5.4019e-01    5.2443e-01    2.2703e-01    1.7500e-01    3.1608e+01    6.0057e-01    6.2420e-01    2.5982e-01    1.7478e-01    6.9986e+01    4.4182e-01    4.2831e-01    2.2729e-01    1.7939e-01    3.0274e+01    6.1695e-01    6.3999e-01    2.4958e-01    1.7209e-01    5.8466e+01    4.8576e-01    4.6894e-01    2.2864e-01    1.7199e-01    3.4247e+01    5.7840e-01    6.0105e-01    2.8203e-01    1.8546e-01    9.5761e+01    3.7069e-01    3.6749e-01    5.8375e-01    4.1625e-01    3.8603e-01    6.1397e-01    7.8321e-01    2.1679e-01    2.2531e-01    3.2770e-01    7.0624e-02    1.0272e-01    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    2.1917e+01    3.3160e+00    3.9743e+00    3.5354e-01    3.4615e-01    6.2679e+01    6.1182e-01    6.2360e-01    3.2217e-01    3.4662e-01    4.7907e+01    6.5716e-01    6.8460e-01    3.9313e-01    3.4550e-01    8.3290e+01    5.4227e-01    5.5445e-01    3.1811e-01    3.5370e-01    4.6422e+01    6.6694e-01    6.9566e-01    3.7346e-01    3.4155e-01    7.2580e+01    5.7568e-01    5.8536e-01    3.2846e-01    3.3877e-01    5.0405e+01    6.3997e-01    6.6847e-01    4.3772e-01    3.7488e-01    1.1049e+02    4.8693e-01    5.0443e-01    5.8249e-01    4.1751e-01    3.7850e-01    6.2150e-01    7.9571e-01    2.0429e-01    3.1809e-01    4.6451e-01    9.5925e-02    1.4008e-01    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    2.3316e+01    3.4735e+00    4.7088e+00    5.2396e-01    6.2312e-01    1.1315e+02    6.2234e-01    6.2294e-01    4.9976e-01    5.8687e-01    7.5356e+01    6.7025e-01    7.0028e-01    5.5067e-01    6.6513e-01    1.5695e+02    5.6171e-01    5.5973e-01    4.9273e-01    5.8228e-01    7.0823e+01    6.7997e-01    7.1152e-01    5.3924e-01    6.4402e-01    1.3482e+02    5.9066e-01    5.8901e-01    5.0790e-01    5.9317e-01    8.2722e+01    6.5574e-01    6.8266e-01    5.7039e-01    7.1501e-01    2.0649e+02    5.0629e-01    5.0951e-01    5.3683e-01    4.6317e-01    3.3858e-01    6.6142e-01    7.5418e-01    2.4582e-01    4.7804e-01    6.5070e-01    1.3762e-01    1.8733e-01    
6.0000e+02    3.0000e+01    1.0000e-01    6.0000e+01    1.8000e+03    2.4505e+01    3.4495e+00    7.4592e+00    6.5772e-01    1.0216e+00    2.4704e+02    6.1857e-01    5.5370e-01    5.7259e-01    8.9119e-01    1.1222e+02    6.7832e-01    7.0436e-01    7.2315e-01    1.1342e+00    3.6337e+02    5.6192e-01    4.8357e-01    5.6106e-01    8.9522e-01    1.0510e+02    6.8841e-01    7.1873e-01    6.9189e-01    1.0711e+00    3.0262e+02    5.8896e-01    5.1500e-01    5.8948e-01    9.0068e-01    1.2642e+02    6.6255e-01    6.8125e-01    7.8065e-01    1.2729e+00    4.9765e+02    5.1531e-01    4.3418e-01    4.6318e-01    5.3682e-01    2.8141e-01    7.1859e-01    6.7509e-01    3.2491e-01    5.5709e-01    1.0278e+00    1.6150e-01    2.9797e-01    
